"IdComment","IdStr","UserName","Message","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3"
"712739868720427000","712739868720427000","tal_manasses","@UFPA_Oficial tem data pra sair resultado do mobin ?","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,NULL,"54","179","2016-03-23 20:36:41","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"712769944744772000","712769944744772000","masv_","Casa do brother (@ Novo Mundo - @curitiba_pmc in Curitiba, PR) https://t.co/a50CvQsKBz","0","[]","[{u'id': 68693419, u'indices': [32, 45], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Miami, FL","774","463","2016-03-23 22:36:12","twitter_curitiba","6","0","1","5",NULL,"0","0","10207501925518729","1022105604535423",
"712773365258265000","712773365258265000","CarlaLouysse","Prefeitura de Curitiba prorroga prazo para negociar dívidas de impostos: Término do Mutirão de Conciliação foi... https://t.co/QFB05xQoeZ","0","[]","[]",NULL,NULL,NULL,NULL,"423","436","2016-03-23 22:49:47","twitter_curitiba","3","0","0","3",NULL,"0","0","1022105604535423","942667965849460","805075212894032"
"712773445096837000","712773445096837000","lauradiniz9655","Prefeitura de Curitiba prorroga prazo para negociar dívidas de impostos: Término do Mutirão de Conciliação foi... https://t.co/XkFz5fBvG9","0","[]","[]",NULL,NULL,NULL,NULL,"421","358","2016-03-23 22:50:06","twitter_curitiba","2","0","0","2",NULL,"0","0","1333261746689944","805075212894032",
"712773468840825000","712773468840825000","mariajoaq9655","Prefeitura de Curitiba prorroga prazo para negociar dívidas de impostos: Término do Mutirão de Conciliação foi... https://t.co/KPT4nnHt07","0","[]","[]",NULL,NULL,NULL,NULL,"342","370","2016-03-23 22:50:12","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","1333261746689944","1054803564576568"
"712773506212102000","712773506212102000","viviane9655","Prefeitura de Curitiba prorroga prazo para negociar dívidas de impostos: Término do Mutirão de Conciliação foi... https://t.co/RBrhzA0a1E","0","[]","[]",NULL,NULL,NULL,NULL,"312","339","2016-03-23 22:50:21","twitter_curitiba","4","1","0","3",NULL,"0","0","1022105604535423","481008992083404","1054803564576568"
"712773516597142000","712773516597142000","LuigiRTrombini","Prefeitura de Curitiba prorroga prazo para negociar dívidas de impostos: Término do Mutirão de Conciliação foi... https://t.co/DrtZ7SjVOU","0","[]","[]",NULL,NULL,NULL,"Curitiba - Paraná - Brasil","32216","330","2016-03-23 22:50:23","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","1149345581743917","1333261746689944"
"712788319768281000","712788319768281000","notreweazuos","???? @ Espaço Itec Cidadão, UFPA https://t.co/oFxXRERNHB","0","[]","[]",NULL,NULL,NULL,"Belém, Pará.","38","103","2016-03-23 23:49:13","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1149345581743917","1022105604535423"
"712788760224772000","712788760224772000","ua_nda","É ex aluno da UFPA, eu tenho ctz! https://t.co/uoI6vrJEQE","0","[]","[]",NULL,NULL,NULL,"Belém - PA","1326","764","2016-03-23 23:50:58","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1054803564576568",
"712848559838728000","712848559838728000","yoonmingau","se reclamar dos meus asiáticos vou reclamar do seu amor pela prefeitura de Curitiba @ felipe","0","[]","[]",NULL,NULL,NULL,"yehet","10125","8066","2016-03-24 03:48:35","twitter_curitiba","3","0","1","2",NULL,"0","0","10207501925518729","870576423064299","481008992083404"
"712967794267128000","712967794267128000","Tatilobatto","UFPA anuncia vestibular especial para o curso de Medicina em Altamira/PA - https://t.co/LMAHQeYTgz","0","[]","[]","[[[-56.344569, -3.266601], [-54.045196, -3.266601], [-54.045196, -2.071505], [-56.344569, -2.071505]]]","-2.669053,-55.1948825","Santarém, Brasil","Santarém-Pará-Brasil","5442","971","2016-03-24 11:42:23","twitter_ufpa","2","0","0","2",NULL,"0","0","1333261746689944","805075212894032",
"712970164459987000","712970164459987000","caixaviana","Oi (@ Bloco Q - Oceanografia -  UFPA in Belém, PA, Pará w/ @felipebranco_) https://t.co/uuGLkY5izH","0","[]","[{u'id': 237133261, u'indices': [59, 73], u'id_str': u'237133261', u'screen_name': u'Felipebranco_', u'name': u'Felps'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil",NULL,"535","363","2016-03-24 11:51:48","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","481008992083404","1054803564576568"
"713000953373450000","713000953373450000","adrianofritz","@Curitiba_PMC e a vagabundagem continua forte no serviço público antecipar feriado hoje parabéns @gustavofruet tudo pela reeleição #curitiba","0","[{u'indices': [131, 140], u'text': u'curitiba'}]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [97, 110], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba-Paraná-Brasil","98","85","2016-03-24 13:54:08","twitter_curitiba","5","0","3","2",NULL,"0","0","10207501925518729","1022105604535423","1022105604535423"
"713031375205634000","713031375205634000","WilliamSRodz","@tzontag @Curitiba_PMC @gustavofruet e eu também já vi a FAS trabalhando, mas mesmo assim não dou salvo conduto!","0","[]","[{u'id': 264389837, u'indices': [0, 8], u'id_str': u'264389837', u'screen_name': u'tzontag', u'name': u'Tiago Zontag'}, {u'id': 68693419, u'indices': [9, 22], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [23, 36], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}]",NULL,NULL,NULL,"Curitiba / Paraná","415","186","2016-03-24 15:55:01","twitter_curitiba","3","0","1","2",NULL,"0","0","10207501925518729","870576423064299","481008992083404"
"713038793838879000","713038793838879000","BarrBenaion","Justifica @EmmTourinho ter discordado do apresentador quando afirmou que falta interação entre UFPa e comunidade. https://t.co/unP5rmoQTd","0","[]","[{u'id': 4907162793, u'indices': [10, 22], u'id_str': u'4907162793', u'screen_name': u'EmmTourinho', u'name': u'Emmanuel Tourinho'}]",NULL,NULL,NULL,"Cruzeiro, Belém","31","108","2016-03-24 16:24:30","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","1333261746689944","951289924984798"
"713054308061880000","713054308061880000","Sou_ParanaTOP","Ratinho passa mal https://t.co/p1oalVZhBq … @_NettoCWB @blogdojota @ellentwiss @BlogOlhoNaMira @Boca_Maldita  @Curitiba_PMC @gustavofruet","0","[]","[{u'id': 277161281, u'indices': [44, 54], u'id_str': u'277161281', u'screen_name': u'_NettoCWB', u'name': u""Gersoni Netto .'.""}, {u'id': 119731647, u'indices': [55, 66], u'id_str': u'119731647', u'screen_name': u'blogdojota', u'name': u'Jota Agostinho'}, {u'id': 74966011, u'indices': [67, 78], u'id_str': u'74966011', u'screen_name': u'ellentwiss', u'name': u'InfoCanalBRxae'}, {u'id': 154336315, u'indices': [79, 94], u'id_str': u'154336315', u'screen_name': u'BlogOlhoNaMira', u'name': u'Blog Olho na Mira'}, {u'id': 61868251, u'indices': [95, 108], u'id_str': u'61868251', u'screen_name': u'Boca_Maldita', u'name': u'Boca Maldita'}, {u'id': 68693419, u'indices': [110, 123], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [124, 137], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}]",NULL,NULL,NULL,"Curitiba","566","1817","2016-03-24 17:26:09","twitter_curitiba","3","0","0","3",NULL,"0","0","942667965849460","805075212894032","251044251911114"
"713306915217023000","713306915217023000","CavalheiroNando","Semana Santa muda horários dos serviços municipais a partir de quinta-feira - Prefeitura de Curitiba https://t.co/HKLJJaExYr","0","[]","[]",NULL,NULL,NULL,"Brasil/Curitiba","185","1102","2016-03-25 10:09:55","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","1022105604535423","1056599264378504"
"713309937728926000","713309937728926000","Josenildo_Alves","@TecnologoHelio @Curitiba_PMC hum não entendi","0","[]","[{u'id': 703703154974654464, u'indices': [0, 15], u'id_str': u'703703154974654464', u'screen_name': u'TecnologoHelio', u'name': u'Helio Oliveira'}, {u'id': 68693419, u'indices': [16, 29], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.1925659, -26.449305], [-48.740383, -26.449305], [-48.740383, -26.0740739], [-49.1925659, -26.0740739]]]","-26.26168945,-48.96647445","Joinville, Brasil","Joinville","10207","9536","2016-03-25 10:21:56","twitter_curitiba","3","0","1","2",NULL,"0","0","10207501925518729","870576423064299","1333261746689944"
"713315930068140000","713315930068140000","dorneles_88","Temo quase (@ Pinheirinho - @curitiba_pmc in Curitiba, PR) https://t.co/gDWaMEpe2I","0","[]","[{u'id': 68693419, u'indices': [28, 41], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil",NULL,"602","711","2016-03-25 10:45:45","twitter_curitiba","3","0","1","2",NULL,"0","0","10207501925518729","1701828520084643","1333261746689944"
"713375467835900000","713375467835900000","steecs_","@Allan__Lalo @rkuchla @plantao190 @Curitiba_PMC pq não pode comer carne migooooo!","1","[]","[{u'id': 1275381452, u'indices': [0, 12], u'id_str': u'1275381452', u'screen_name': u'Allan__Lalo', u'name': u'Rei do atleTIBA'}, {u'id': 500293527, u'indices': [13, 21], u'id_str': u'500293527', u'screen_name': u'rkuchla', u'name': u'Rosalba Kuchla'}, {u'id': 15493428, u'indices': [22, 33], u'id_str': u'15493428', u'screen_name': u'plantao190', u'name': u'Plantxe3o 190'}, {u'id': 68693419, u'indices': [34, 47], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Boqueirão, Curitiba","160","141","2016-03-25 14:42:20","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"713395822600258000","713395822600258000","becoldasice","@mermaidarielb @monteiro_vh Tsc... Típico fã de capivaras... Vai falar que curte ""Prefeitura de Curitiba"" e ""Dollynho Opressor 2.0"" também?","0","[]","[{u'id': 1344929936, u'indices': [0, 14], u'id_str': u'1344929936', u'screen_name': u'mermaidarielb', u'name': u'Ariel'}, {u'id': 170108328, u'indices': [15, 27], u'id_str': u'170108328', u'screen_name': u'monteiro_vh', u'name': u'Viktor Petrov'}]",NULL,NULL,NULL,"-22.881523,-43.376154","310","720","2016-03-25 16:03:13","twitter_curitiba","5","0","2","3",NULL,"0","0","1022105604535423","10207501925518729","916609715103449"
"713438308731367000","713438308731367000","ribasninja","9 a 11 de novembro de 2016 Universidade Federal do Pará Link:... https://t.co/yRQFEb5qa1","0","[]","[]",NULL,NULL,NULL,NULL,"344","304","2016-03-25 18:52:02","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1333261746689944","951289924984798"
"713471631532884000","713471631532884000","kangoojumpers","@AlexWEllis @brBritish @Curitiba_PMC @Fest_Curitiba pegou?","0","[]","[{u'id': 454360094, u'indices': [0, 11], u'id_str': u'454360094', u'screen_name': u'AlexWEllis', u'name': u'Alex Ellis'}, {u'id': 360722393, u'indices': [12, 22], u'id_str': u'360722393', u'screen_name': u'brBritish', u'name': u'British Council'}, {u'id': 68693419, u'indices': [23, 36], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 69184845, u'indices': [37, 51], u'id_str': u'69184845', u'screen_name': u'Fest_Curitiba', u'name': u'Festival de Curitiba'}]",NULL,NULL,NULL,NULL,"1","162","2016-03-25 21:04:27","twitter_curitiba","4","0","0","4",NULL,"0","0","10207501925518729","1333261746689944",
"713552776899518000","713552776899518000","lovesnakada","@Curitiba_PMC prefeitura tem como me falar aonde esta esses pias lindos que falam que tem em cwb? Pq ta dificil","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","nic","33854","15567","2016-03-26 02:26:53","twitter_curitiba","4","0","2","2",NULL,"0","0","10207501925518729","1022105604535423","1149345581743917"
"713673463437869000","713673463437869000","azellite","Vida Universitária já saiu! https://t.co/H0a4XrWavu Graças a @UFPA_Oficial @estreladalvams @Biblio_PUCRIO https://t.co/amOj7IYf0A","0","[]","[{u'id': 82086393, u'indices': [61, 74], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}, {u'id': 144936558, u'indices': [75, 90], u'id_str': u'144936558', u'screen_name': u'estreladalvams', u'name': u'Iza Di Cxe1ssia'}, {u'id': 58570193, u'indices': [91, 105], u'id_str': u'58570193', u'screen_name': u'Biblio_PUCRIO', u'name': u'Bibliotecas PUC-Rio'}]",NULL,NULL,NULL,"Brazil","1234","1926","2016-03-26 10:26:27","twitter_ufpa","5","2","0","3",NULL,"0","0","1038636122878195","10207501925518729","1022105604535423"
"713705778931229000","713705778931229000","leiomaurobonna","A UFPA inaugura no dia 15 de maio, no casario da Ladeira do Castelo, um abrigo internacional. https://t.co/gzENUJu92N","4","[]","[]",NULL,NULL,NULL,"www.maurobonna.com.br","12080","0","2016-03-26 12:34:52","twitter_ufpa","4","1","0","3",NULL,"0","0","10207501925518729","481008992083404","1022105604535423"
